,struc_id,resName1,seqNum1,SITE_ID,nuclearity,resName2,seqNum2,resName3,seqNum3,resName4,seqNum4,Set,pdb_name,MAHOMES_match,Enzyme,meta_site
3977,6cme_A_Relax6,ZN,402,6cme_A_Relax6_1,1,,,,,,,test,6cme_A,match,False,6cme_A_1
3978,6cme_A_Relax6,ZN,403,6cme_A_Relax6_2,1,,,,,,,test,6cme_A,match,False,6cme_A_2
3979,6cme_A_Relax6,ZN,404,6cme_A_Relax6_3,1,,,,,,,test,6cme_A,match,False,6cme_A_3
3980,6cme_A_Relax7,ZN,401,6cme_A_Relax7_0,1,,,,,,,test,6cme_A,match,False,6cme_A_0
3981,6cme_A_Relax7,ZN,402,6cme_A_Relax7_1,1,,,,,,,test,6cme_A,match,False,6cme_A_1
3982,6cme_A_Relax7,ZN,403,6cme_A_Relax7_2,1,,,,,,,test,6cme_A,match,False,6cme_A_2
3983,6cme_A_Relax7,ZN,404,6cme_A_Relax7_3,1,,,,,,,test,6cme_A,match,False,6cme_A_3
3984,6cme_A_Relax8,ZN,401,6cme_A_Relax8_0,1,,,,,,,test,6cme_A,match,False,6cme_A_0
3985,6cme_A_Relax8,ZN,402,6cme_A_Relax8_1,1,,,,,,,test,6cme_A,match,False,6cme_A_1
3986,6cme_A_Relax8,ZN,403,6cme_A_Relax8_2,1,,,,,,,test,6cme_A,match,False,6cme_A_2
3987,6cme_A_Relax8,ZN,404,6cme_A_Relax8_3,1,,,,,,,test,6cme_A,match,False,6cme_A_3
3988,6cme_A_Relax9,ZN,401,6cme_A_Relax9_0,1,,,,,,,test,6cme_A,match,False,6cme_A_0
3989,6cme_A_Relax9,ZN,402,6cme_A_Relax9_1,1,,,,,,,test,6cme_A,match,False,6cme_A_1
3990,6cme_A_Relax9,ZN,403,6cme_A_Relax9_2,1,,,,,,,test,6cme_A,match,False,6cme_A_2
3991,6cme_A_Relax9,ZN,404,6cme_A_Relax9_3,1,,,,,,,test,6cme_A,match,False,6cme_A_3
3992,6cmk_A_Relax0,ZN,503,6cmk_A_Relax0_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
3993,6cmk_A_Relax1,ZN,503,6cmk_A_Relax1_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
3994,6cmk_A_Relax2,ZN,503,6cmk_A_Relax2_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
3995,6cmk_A_Relax3,ZN,503,6cmk_A_Relax3_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
3996,6cmk_A_Relax4,ZN,503,6cmk_A_Relax4_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
3997,6cmk_A_Relax5,ZN,503,6cmk_A_Relax5_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
3998,6cmk_A_Relax6,ZN,503,6cmk_A_Relax6_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
3999,6cmk_A_Relax7,ZN,503,6cmk_A_Relax7_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
4000,6cmk_A_Relax8,ZN,503,6cmk_A_Relax8_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
4001,6cmk_A_Relax9,ZN,503,6cmk_A_Relax9_1,1,,,,,,,test,6cmk_A,match,False,6cmk_A_0
4002,6cqg_A_Relax0,ZN,301,6cqg_A_Relax0_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4003,6cqg_A_Relax1,ZN,301,6cqg_A_Relax1_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4004,6cqg_A_Relax2,ZN,301,6cqg_A_Relax2_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4005,6cqg_A_Relax3,ZN,301,6cqg_A_Relax3_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4006,6cqg_A_Relax4,ZN,301,6cqg_A_Relax4_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4007,6cqg_A_Relax5,ZN,301,6cqg_A_Relax5_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4008,6cqg_A_Relax6,ZN,301,6cqg_A_Relax6_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4009,6cqg_A_Relax7,ZN,301,6cqg_A_Relax7_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4010,6cqg_A_Relax8,ZN,301,6cqg_A_Relax8_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4011,6cqg_A_Relax9,ZN,301,6cqg_A_Relax9_0,1,,,,,,,test,6cqg_A,match,False,6cqg_A_0
4012,6cqs_A_Relax0,ZN,503,6cqs_A_Relax0_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4013,6cqs_A_Relax1,ZN,503,6cqs_A_Relax1_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4014,6cqs_A_Relax2,ZN,503,6cqs_A_Relax2_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4015,6cqs_A_Relax3,ZN,503,6cqs_A_Relax3_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4016,6cqs_A_Relax4,ZN,503,6cqs_A_Relax4_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4017,6cqs_A_Relax5,ZN,503,6cqs_A_Relax5_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4018,6cqs_A_Relax6,ZN,503,6cqs_A_Relax6_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4019,6cqs_A_Relax7,ZN,503,6cqs_A_Relax7_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4020,6cqs_A_Relax8,ZN,503,6cqs_A_Relax8_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4021,6cqs_A_Relax9,ZN,503,6cqs_A_Relax9_2,1,,,,,,,test,6cqs_A,match,False,6cqs_A_2
4022,6csl_A_Relax0,ZN,401,6csl_A_Relax0_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4023,6csl_A_Relax1,ZN,401,6csl_A_Relax1_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4024,6csl_A_Relax2,ZN,401,6csl_A_Relax2_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4025,6csl_A_Relax3,ZN,401,6csl_A_Relax3_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4026,6csl_A_Relax4,ZN,401,6csl_A_Relax4_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4027,6csl_A_Relax5,ZN,401,6csl_A_Relax5_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4028,6csl_A_Relax6,ZN,401,6csl_A_Relax6_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4029,6csl_A_Relax7,ZN,401,6csl_A_Relax7_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4030,6csl_A_Relax8,ZN,401,6csl_A_Relax8_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4031,6csl_A_Relax9,ZN,401,6csl_A_Relax9_0,1,,,,,,,test,6csl_A,match,False,6csl_A_0
4032,6ctc_A_Relax0,FE,701,6ctc_A_Relax0_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4033,6ctc_A_Relax0,FE,702,6ctc_A_Relax0_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4034,6ctc_A_Relax1,FE,701,6ctc_A_Relax1_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4035,6ctc_A_Relax1,FE,702,6ctc_A_Relax1_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4036,6ctc_A_Relax2,FE,701,6ctc_A_Relax2_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4037,6ctc_A_Relax2,FE,702,6ctc_A_Relax2_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4038,6ctc_A_Relax3,FE,701,6ctc_A_Relax3_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4039,6ctc_A_Relax3,FE,702,6ctc_A_Relax3_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4040,6ctc_A_Relax4,FE,701,6ctc_A_Relax4_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4041,6ctc_A_Relax4,FE,702,6ctc_A_Relax4_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4042,6ctc_A_Relax5,FE,701,6ctc_A_Relax5_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4043,6ctc_A_Relax5,FE,702,6ctc_A_Relax5_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4044,6ctc_A_Relax6,FE,701,6ctc_A_Relax6_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4045,6ctc_A_Relax6,FE,702,6ctc_A_Relax6_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4046,6ctc_A_Relax7,FE,701,6ctc_A_Relax7_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4047,6ctc_A_Relax7,FE,702,6ctc_A_Relax7_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4048,6ctc_A_Relax8,FE,701,6ctc_A_Relax8_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4049,6ctc_A_Relax8,FE,702,6ctc_A_Relax8_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4050,6ctc_A_Relax9,FE,701,6ctc_A_Relax9_0,1,,,,,,,test,6ctc_A,match,False,6ctc_A_0
4051,6ctc_A_Relax9,FE,702,6ctc_A_Relax9_1,1,,,,,,,test,6ctc_A,match,False,6ctc_A_1
4052,6cvm_A_Relax0,MG,2003,6cvm_A_Relax0_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4053,6cvm_A_Relax1,MG,2003,6cvm_A_Relax1_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4054,6cvm_A_Relax2,MG,2003,6cvm_A_Relax2_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4055,6cvm_A_Relax3,MG,2003,6cvm_A_Relax3_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4056,6cvm_A_Relax4,MG,2003,6cvm_A_Relax4_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4057,6cvm_A_Relax5,MG,2003,6cvm_A_Relax5_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4058,6cvm_A_Relax6,MG,2003,6cvm_A_Relax6_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4059,6cvm_A_Relax7,MG,2003,6cvm_A_Relax7_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4060,6cvm_A_Relax8,MG,2003,6cvm_A_Relax8_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4061,6cvm_A_Relax9,MG,2003,6cvm_A_Relax9_1,1,,,,,,,test,6cvm_A,match,False,6cvm_A_0
4062,6cxo_A_Relax0,ZN,601,6cxo_A_Relax0_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4063,6cxo_A_Relax0,MG,604,6cxo_A_Relax0_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4064,6cxo_A_Relax1,ZN,601,6cxo_A_Relax1_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4065,6cxo_A_Relax1,MG,604,6cxo_A_Relax1_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4066,6cxo_A_Relax2,ZN,601,6cxo_A_Relax2_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4067,6cxo_A_Relax2,MG,604,6cxo_A_Relax2_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4068,6cxo_A_Relax3,ZN,601,6cxo_A_Relax3_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4069,6cxo_A_Relax3,MG,604,6cxo_A_Relax3_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4070,6cxo_A_Relax4,ZN,601,6cxo_A_Relax4_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4071,6cxo_A_Relax4,MG,604,6cxo_A_Relax4_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4072,6cxo_A_Relax5,ZN,601,6cxo_A_Relax5_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4073,6cxo_A_Relax5,MG,604,6cxo_A_Relax5_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4074,6cxo_A_Relax6,ZN,601,6cxo_A_Relax6_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4075,6cxo_A_Relax6,MG,604,6cxo_A_Relax6_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4076,6cxo_A_Relax7,ZN,601,6cxo_A_Relax7_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4077,6cxo_A_Relax7,MG,604,6cxo_A_Relax7_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4078,6cxo_A_Relax8,ZN,601,6cxo_A_Relax8_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4079,6cxo_A_Relax8,MG,604,6cxo_A_Relax8_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4080,6cxo_A_Relax9,ZN,601,6cxo_A_Relax9_0,1,,,,,,,test,6cxo_A,match,False,6cxo_A_0
4081,6cxo_A_Relax9,MG,604,6cxo_A_Relax9_1,1,,,,,,,test,6cxo_A,match,False,6cxo_A_1
4082,6d0y_C_Relax0,MG,901,6d0y_C_Relax0_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4083,6d0y_C_Relax1,MG,901,6d0y_C_Relax1_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4084,6d0y_C_Relax2,MG,901,6d0y_C_Relax2_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4085,6d0y_C_Relax3,MG,901,6d0y_C_Relax3_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4086,6d0y_C_Relax4,MG,901,6d0y_C_Relax4_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4087,6d0y_C_Relax5,MG,901,6d0y_C_Relax5_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4088,6d0y_C_Relax6,MG,901,6d0y_C_Relax6_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4089,6d0y_C_Relax7,MG,901,6d0y_C_Relax7_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4090,6d0y_C_Relax8,MG,901,6d0y_C_Relax8_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4091,6d0y_C_Relax9,MG,901,6d0y_C_Relax9_0,1,,,,,,,test,6d0y_C,match,False,6d0y_C_0
4092,6d57_A_Relax0,ZN,207,6d57_A_Relax0_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4093,6d57_A_Relax1,ZN,207,6d57_A_Relax1_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4094,6d57_A_Relax2,ZN,207,6d57_A_Relax2_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4095,6d57_A_Relax3,ZN,207,6d57_A_Relax3_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4096,6d57_A_Relax4,ZN,207,6d57_A_Relax4_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4097,6d57_A_Relax5,ZN,207,6d57_A_Relax5_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4098,6d57_A_Relax6,ZN,207,6d57_A_Relax6_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4099,6d57_A_Relax7,ZN,207,6d57_A_Relax7_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4100,6d57_A_Relax8,ZN,207,6d57_A_Relax8_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4101,6d57_A_Relax9,ZN,207,6d57_A_Relax9_0,1,,,,,,,test,6d57_A,match,False,6d57_A_0
4102,6dex_A_Relax0,MG,201,6dex_A_Relax0_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4103,6dex_A_Relax1,MG,201,6dex_A_Relax1_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4104,6dex_A_Relax2,MG,201,6dex_A_Relax2_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4105,6dex_A_Relax3,MG,201,6dex_A_Relax3_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4106,6dex_A_Relax4,MG,201,6dex_A_Relax4_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4107,6dex_A_Relax5,MG,201,6dex_A_Relax5_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4108,6dex_A_Relax6,MG,201,6dex_A_Relax6_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4109,6dex_A_Relax7,MG,201,6dex_A_Relax7_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4110,6dex_A_Relax8,MG,201,6dex_A_Relax8_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4111,6dex_A_Relax9,MG,201,6dex_A_Relax9_0,1,,,,,,,test,6dex_A,match,False,6dex_A_0
4112,6dex_B_Relax0,ZN,301,6dex_B_Relax0_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4113,6dex_B_Relax1,ZN,301,6dex_B_Relax1_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4114,6dex_B_Relax2,ZN,301,6dex_B_Relax2_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4115,6dex_B_Relax3,ZN,301,6dex_B_Relax3_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4116,6dex_B_Relax4,ZN,301,6dex_B_Relax4_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4117,6dex_B_Relax5,ZN,301,6dex_B_Relax5_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4118,6dex_B_Relax6,ZN,301,6dex_B_Relax6_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4119,6dex_B_Relax7,ZN,301,6dex_B_Relax7_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4120,6dex_B_Relax8,ZN,301,6dex_B_Relax8_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4121,6dex_B_Relax9,ZN,301,6dex_B_Relax9_0,1,,,,,,,test,6dex_B,match,False,6dex_B_0
4122,6dk4_A_Relax0,MN,201,6dk4_A_Relax0_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4123,6dk4_A_Relax0,ZN,202,6dk4_A_Relax0_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4124,6dk4_A_Relax1,MN,201,6dk4_A_Relax1_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4125,6dk4_A_Relax1,ZN,202,6dk4_A_Relax1_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4126,6dk4_A_Relax2,MN,201,6dk4_A_Relax2_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4127,6dk4_A_Relax2,ZN,202,6dk4_A_Relax2_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4128,6dk4_A_Relax3,MN,201,6dk4_A_Relax3_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4129,6dk4_A_Relax3,ZN,202,6dk4_A_Relax3_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4130,6dk4_A_Relax4,MN,201,6dk4_A_Relax4_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4131,6dk4_A_Relax4,ZN,202,6dk4_A_Relax4_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4132,6dk4_A_Relax5,MN,201,6dk4_A_Relax5_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4133,6dk4_A_Relax5,ZN,202,6dk4_A_Relax5_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4134,6dk4_A_Relax6,MN,201,6dk4_A_Relax6_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4135,6dk4_A_Relax6,ZN,202,6dk4_A_Relax6_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4136,6dk4_A_Relax7,MN,201,6dk4_A_Relax7_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4137,6dk4_A_Relax7,ZN,202,6dk4_A_Relax7_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4138,6dk4_A_Relax8,MN,201,6dk4_A_Relax8_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4139,6dk4_A_Relax8,ZN,202,6dk4_A_Relax8_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4140,6dk4_A_Relax9,MN,201,6dk4_A_Relax9_0,1,,,,,,,test,6dk4_A,match,False,6dk4_A_0
4141,6dk4_A_Relax9,ZN,202,6dk4_A_Relax9_1,1,,,,,,,test,6dk4_A,match,False,6dk4_A_1
4142,6dmf_A_Relax0,MG,606,6dmf_A_Relax0_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4143,6dmf_A_Relax1,MG,606,6dmf_A_Relax1_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4144,6dmf_A_Relax2,MG,606,6dmf_A_Relax2_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4145,6dmf_A_Relax3,MG,606,6dmf_A_Relax3_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4146,6dmf_A_Relax4,MG,606,6dmf_A_Relax4_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4147,6dmf_A_Relax5,MG,606,6dmf_A_Relax5_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4148,6dmf_A_Relax6,MG,606,6dmf_A_Relax6_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4149,6dmf_A_Relax7,MG,606,6dmf_A_Relax7_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4150,6dmf_A_Relax8,MG,606,6dmf_A_Relax8_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4151,6dmf_A_Relax9,MG,606,6dmf_A_Relax9_0,1,,,,,,,test,6dmf_A,match,False,6dmf_A_0
4152,6dtq_A_Relax0,MG,502,6dtq_A_Relax0_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4153,6dtq_A_Relax1,MG,502,6dtq_A_Relax1_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4154,6dtq_A_Relax2,MG,502,6dtq_A_Relax2_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4155,6dtq_A_Relax3,MG,502,6dtq_A_Relax3_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4156,6dtq_A_Relax4,MG,502,6dtq_A_Relax4_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4157,6dtq_A_Relax5,MG,502,6dtq_A_Relax5_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4158,6dtq_A_Relax6,MG,502,6dtq_A_Relax6_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4159,6dtq_A_Relax7,MG,502,6dtq_A_Relax7_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4160,6dtq_A_Relax8,MG,502,6dtq_A_Relax8_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4161,6dtq_A_Relax9,MG,502,6dtq_A_Relax9_0,1,,,,,,,test,6dtq_A,match,False,6dtq_A_0
4162,6dzd_A_Relax0,ZN,301,6dzd_A_Relax0_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4163,6dzd_A_Relax1,ZN,301,6dzd_A_Relax1_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4164,6dzd_A_Relax2,ZN,301,6dzd_A_Relax2_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4165,6dzd_A_Relax3,ZN,301,6dzd_A_Relax3_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4166,6dzd_A_Relax4,ZN,301,6dzd_A_Relax4_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4167,6dzd_A_Relax5,ZN,301,6dzd_A_Relax5_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4168,6dzd_A_Relax6,ZN,301,6dzd_A_Relax6_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4169,6dzd_A_Relax7,ZN,301,6dzd_A_Relax7_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4170,6dzd_A_Relax8,ZN,301,6dzd_A_Relax8_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4171,6dzd_A_Relax9,ZN,301,6dzd_A_Relax9_0,1,,,,,,,test,6dzd_A,match,False,6dzd_A_0
4172,6e47_A_Relax0,MG,602,6e47_A_Relax0_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4173,6e47_A_Relax1,MG,602,6e47_A_Relax1_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4174,6e47_A_Relax2,MG,602,6e47_A_Relax2_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4175,6e47_A_Relax3,MG,602,6e47_A_Relax3_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4176,6e47_A_Relax4,MG,602,6e47_A_Relax4_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4177,6e47_A_Relax5,MG,602,6e47_A_Relax5_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4178,6e47_A_Relax6,MG,602,6e47_A_Relax6_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4179,6e47_A_Relax7,MG,602,6e47_A_Relax7_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4180,6e47_A_Relax8,MG,602,6e47_A_Relax8_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4181,6e47_A_Relax9,MG,602,6e47_A_Relax9_1,1,,,,,,,test,6e47_A,match,False,6e47_A_0
4182,6eb7_A_Relax0,MN,202,6eb7_A_Relax0_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4183,6eb7_A_Relax1,MN,202,6eb7_A_Relax1_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4184,6eb7_A_Relax2,MN,202,6eb7_A_Relax2_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4185,6eb7_A_Relax3,MN,202,6eb7_A_Relax3_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4186,6eb7_A_Relax4,MN,202,6eb7_A_Relax4_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4187,6eb7_A_Relax5,MN,202,6eb7_A_Relax5_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4188,6eb7_A_Relax6,MN,202,6eb7_A_Relax6_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4189,6eb7_A_Relax7,MN,202,6eb7_A_Relax7_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4190,6eb7_A_Relax8,MN,202,6eb7_A_Relax8_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4191,6eb7_A_Relax9,MN,202,6eb7_A_Relax9_0,1,,,,,,,test,6eb7_A,match,False,6eb7_A_0
4192,6ec0_A_Relax0,CO,404,6ec0_A_Relax0_0,1,,,,,,,test,6ec0_A,match,False,6ec0_A_0
4193,6ec0_A_Relax1,CO,404,6ec0_A_Relax1_0,1,,,,,,,test,6ec0_A,match,False,6ec0_A_0
4194,6ec0_A_Relax2,CO,404,6ec0_A_Relax2_0,1,,,,,,,test,6ec0_A,match,False,6ec0_A_0
4195,6ec0_A_Relax3,CO,404,6ec0_A_Relax3_0,1,,,,,,,test,6ec0_A,match,False,6ec0_A_0
